genome_id,genome_name,antibiotic,phenotype,measurement,measurement_sign,measurement_value,measurement_unit,testing_standard,testing_standard_year,genome_status,genome_quality,contigs,size,gc_content,contig_n50,check_m_completeness,check_m_contamination,genome_quality_flags,strain,isolation_country,collection_year,host_name,isolation_source
573.5841,Klebsiella pneumoniae 352310,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5778228,56.946022,5338921,60.4,3.9,NA,352310,Germany,2015,Homo sapiens,wound
573.58411,Klebsiella pneumoniae 25188,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5689902,57.167313,5460273,60.2,4.1,NA,25188,USA,2014,Homo sapiens,urine
573.58412,Klebsiella pneumoniae 582610,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5683363,57.154648,5359510,60.5,4.1,NA,582610,Thailand,2017,Homo sapiens,respiratory
573.58413,Klebsiella pneumoniae 474269,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5817617,56.9341,5373041,60.5,4.1,NA,474269,USA,2016,Homo sapiens,urine
573.58414,Klebsiella pneumoniae 16006,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5694156,57.051933,5469486,60.2,4.1,NA,16006,USA,2012,Homo sapiens,respiratory
573.58415,Klebsiella pneumoniae 15056,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5968211,56.5476,5421761,60.2,3.9,NA,15056,Afghanistan,2013,Homo sapiens,wound
573.58416,Klebsiella pneumoniae 7835,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5687566,57.165333,5459030,60.2,4.1,NA,7835,USA,2012,Homo sapiens,blood
573.58417,Klebsiella pneumoniae 110821,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5768604,56.678272,5330369,60.4,3.7,NA,110821,Germany,2022,Homo sapiens,Surveillance
573.58418,Klebsiella pneumoniae 589394,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5737974,56.939297,5340491,60.4,3.9,NA,589394,Afghanistan,2018,Homo sapiens,wound
573.58419,Klebsiella pneumoniae 589376,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,5877788,56.949333,5340492,60.4,6.6,NA,589376,Afghanistan,2018,Homo sapiens,respiratory
573.5842,Klebsiella pneumoniae 576901,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5737208,56.94099,5339724,60.4,3.9,NA,576901,Afghanistan,2018,Homo sapiens,wound
573.58421,Klebsiella pneumoniae 550037,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5396302,57.259953,5192349,60.2,3.6,NA,550037,Uganda,2017,Homo sapiens,respiratory
573.58422,Klebsiella pneumoniae 544090,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5475965,57.34003,5281601,60.2,3.9,NA,544090,USA,2017,Homo sapiens,blood
573.58423,Klebsiella pneumoniae 517485,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,6054606,56.55245,5525412,60.2,3.9,NA,517485,Egypt,2014,Homo sapiens,NA
573.58424,Klebsiella pneumoniae 489775,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5856851,56.625668,5336117,60.5,3.9,NA,489775,Ukraine,2015,Homo sapiens,wound
573.58425,Klebsiella pneumoniae 480738,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5702676,56.953823,5267492,60.4,3.6,NA,480738,Thailand,2017,Homo sapiens,respiratory
573.58426,Klebsiella pneumoniae 463908,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5368317,57.369022,5368317,60.5,4.1,NA,463908,USA,2017,Homo sapiens,urine
573.58427,Klebsiella pneumoniae 371661,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5587568,56.749786,5256973,60.4,3.4,NA,371661,Germany,2005,Homo sapiens,respiratory
573.58428,Klebsiella pneumoniae 387608,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5541072,57.274315,5243745,60.2,4.2,NA,387608,USA,2016,Homo sapiens,blood
573.58429,Klebsiella pneumoniae 363389,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5808749,56.897724,5277458,60.5,3.7,NA,363389,Germany,2006,Homo sapiens,NA
573.5843,Klebsiella pneumoniae 31285,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5946791,56.50301,5460895,60.1,3.9,NA,31285,Germany,2015,Homo sapiens,Surveillance
573.58431,Klebsiella pneumoniae 23620,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5872848,56.717216,5537546,60.2,4.1,NA,23620,USA,2014,Homo sapiens,urine
573.58432,Klebsiella pneumoniae 15017,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5691320,56.963306,5334175,60.7,4,NA,15017,USA,2013,Homo sapiens,urine
573.58433,Klebsiella pneumoniae 13810,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5685454,56.79119,5254233,60.4,3.9,NA,13810,USA,2012,Homo sapiens,Surveillance
573.58434,Klebsiella pneumoniae 13765,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,8,5969109,56.59602,5152877,60.5,3.7,NA,13765,Turkey,2012,Homo sapiens,Burn
573.58435,Klebsiella pneumoniae 12964,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5685451,56.791203,5254231,60.4,3.9,NA,12964,USA,2012,Homo sapiens,blood
573.58436,Klebsiella pneumoniae 5890,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5828359,56.793636,5610859,60.4,4.1,NA,5890,USA,2006,Homo sapiens,wound
573.58437,Klebsiella pneumoniae 5881,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5919203,56.676987,5178435,60.5,3.7,NA,5881,USA,2005,Homo sapiens,wound
573.58438,Klebsiella pneumoniae 5764,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5706873,56.943005,5215912,60.4,3.7,NA,5764,USA,2005,Homo sapiens,CSF
573.58439,Klebsiella pneumoniae LZSRT11,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5487604,57.289722,5266515,60.2,4.2,NA,LZSRT11,China,2021,NA,hospital sewage
573.5844,Klebsiella pneumoniae LZSFT39,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5753957,56.754387,5138005,60.5,3.7,NA,LZSFT39,China,2021,NA,hospital sewage
573.58441,Klebsiella pneumoniae KP85,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5436913,57.33487,5188684,60.4,3.9,NA,KP85,China,2019,Homo sapiens,feces
573.58442,Klebsiella pneumoniae 43,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5505661,57.30162,5320041,60.2,4.4,NA,43,China,2018,Homo sapiens,NA
573.5845,Klebsiella pneumoniae BA32726,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5647390,57.06319,5550873,60.5,4.1,NA,BA32726,India,2021,Homo sapiens,blood
573.58451,Klebsiella pneumoniae KPLSX,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5388428,57.26763,5127477,60.4,3.6,NA,KPLSX,China,2023,Homo sapiens,blood
573.58452,Klebsiella pneumoniae KLB_MDR_390314,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,5641060,57.17582,5297963,58.7,14,NA,KLB_MDR_390314,India,2023,Homo sapiens,urine
573.58453,Klebsiella pneumoniae KPLSN,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5387723,57.267143,5126755,60.4,3.6,NA,KPLSN,China,2023,Homo sapiens,Pus
573.58929,Klebsiella pneumoniae KPN5752,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,5915074,57.015873,5467682,100,0.1,NA,KPN5752,China,2021,NA,stool
573.58931,Klebsiella pneumoniae KLB_MDR_391377,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,5554233,57.29416,5209225,100,14.3,NA,KLB_MDR_391377,India,2023,Homo sapiens,urine
573.58933,Klebsiella pneumoniae S1,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5909550,56.98055,5472092,100,NA,NA,S1,China,2018,NA,urine
573.5899,Klebsiella pneumoniae KP27,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5742704,57.089237,5440179,100,0.1,NA,KP27,United Kingdom,2022,Homo sapiens,blood
573.58991,Klebsiella pneumoniae KP17,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5904377,56.54065,5485592,100,0.2,NA,KP17,United Kingdom,2022,Homo sapiens,rectal swab
573.58992,Klebsiella pneumoniae KP26,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,3,5794103,56.79072,5482486,99.9,1.2,NA,KP26,United Kingdom,2022,Homo sapiens,rectal swab
573.58993,Klebsiella pneumoniae GHZ9C28,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5453404,57.20515,5328471,100,NA,NA,GHZ9C28,China,2019,Chicken,chicken
573.58994,Klebsiella pneumoniae GDC9I111,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5305994,57.45331,5200960,100,NA,NA,GDC9I111,China,2019,NA,Environment
573.58998,Klebsiella pneumoniae KP6,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5603266,57.194927,5310652,100,0.3,NA,KP6,United Kingdom,2022,Homo sapiens,urine
573.58999,Klebsiella pneumoniae KP5,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,2,5403336,57.409054,5304018,100,0.2,NA,KP5,United Kingdom,2022,Homo sapiens,rectal swab
573.59077,Klebsiella pneumoniae 234,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,5,5812732,56.96965,5536915,100,NA,NA,234,China,2022,NA,sputum
573.62316,Klebsiella pneumoniae F9,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,6003273,56.815674,5481405,100,NA,NA,F9,China,2020,Homo sapiens,urine
573.6236,Klebsiella pneumoniae L3995hy,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,5547979,57.092052,5260925,100,NA,NA,L3995hy,China,2021,Human,human stool
573.62365,Klebsiella pneumoniae VA585-22,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5615879,57.11396,5334759,100,0.1,NA,VA585-22,Chile,2022,Homo sapiens,tracheal aspirate
573.62383,Klebsiella pneumoniae isolateJ,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5619595,57.192253,5383377,100,NA,NA,isolateJ,Canada,2020,Homo sapiens,NA
573.62384,Klebsiella pneumoniae isolateK,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5682215,56.976917,5540133,100,0.1,NA,isolateK,Canada,2020,Homo sapiens,NA
573.62385,Klebsiella pneumoniae isolateE,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,5458050,57.372047,5313174,100,NA,NA,isolateE,Canada,2021,Homo sapiens,NA
573.6239,Klebsiella pneumoniae K9,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5726017,56.984306,5352718,100,NA,NA,K9,China,2010,Homo sapiens,Blood
573.62459,Klebsiella pneumoniae OHT45-2A,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5654105,56.847584,5402231,100,0.1,NA,OHT45-2A,USA,2021,NA,Pig ear pet treat
573.6246,Klebsiella pneumoniae CPO20180025,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5523060,57.00519,5299172,99.8,NA,NA,CPO20180025,Denmark,2018,Homo sapiens,restricted access
573.62593,Klebsiella pneumoniae GYF20,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5870238,56.61922,5321121,100,0.1,NA,GYF20,China,2022,Broiler,NA
573.62594,Klebsiella pneumoniae GYA12,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5868450,56.61865,5319333,100,0.1,NA,GYA12,China,2022,Broiler,NA
573.62595,Klebsiella pneumoniae L2425,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,6022212,56.859737,5479169,100,NA,NA,L2425,China,2020,Homo sapiens,feces
573.62636,Klebsiella pneumoniae KLP1,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5751760,57.094193,5260706,100,0.1,NA,KLP1,USA,2012,Homo sapiens,clinical
573.62637,Klebsiella pneumoniae B27,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5690435,57.002987,5490164,100,1.9,NA,B27,South Africa,2021,Homo sapiens,hospital
573.62638,Klebsiella pneumoniae NF01,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5743644,57.10857,5515480,100,0.1,NA,NF01,Hungary,2023,Homo sapiens,wound exudate from white male caucasian
573.62641,Klebsiella pneumoniae AMR180022,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,6058687,56.573494,5386379,100,NA,NA,AMR180022,Taiwan,2018,Homo sapiens,blood
573.62642,Klebsiella pneumoniae AMR180026,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5926636,56.53475,5384010,100,0.1,NA,AMR180026,Taiwan,2017,Homo sapiens,blood
573.62643,Klebsiella pneumoniae CMUH_CRE0018,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5912581,56.759674,5454902,100,1.5,NA,CMUH_CRE0018,Taiwan,2021,Homo sapiens,blood
573.62644,Klebsiella pneumoniae AMR200031,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,11,5927116,56.770206,5460371,100,0.1,NA,AMR200031,Taiwan,2019,Homo sapiens,blood
573.62645,Klebsiella pneumoniae AMR180036,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,8,5874864,56.57897,5296492,100,NA,NA,AMR180036,Taiwan,2017,Homo sapiens,blood
573.62646,Klebsiella pneumoniae CMUH_CRE0023,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,9,6045370,56.669098,5440553,100,0.6,NA,CMUH_CRE0023,Taiwan,2021,Homo sapiens,blood
573.62647,Klebsiella pneumoniae CMUH_CRE0028,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,5929002,56.79475,5342817,99.8,1.2,NA,CMUH_CRE0028,Taiwan,2021,Homo sapiens,blood
573.62648,Klebsiella pneumoniae CMUH_CRE0035,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5826193,56.81164,5447967,100,1.3,NA,CMUH_CRE0035,Taiwan,2021,Homo sapiens,blood
573.62649,Klebsiella pneumoniae CMUH20001,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5830733,56.784096,5409071,100,NA,NA,CMUH20001,Taiwan,2019,Homo sapiens,blood
573.6265,Klebsiella pneumoniae SCKP170089,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5803089,56.845913,5367021,100,NA,NA,SCKP170089,Taiwan,2017,Homo sapiens,blood
573.6267,Klebsiella pneumoniae 5844,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5631947,56.99251,5366543,100,NA,NA,5844,Italy,2021,Homo sapiens,clinical isolate
573.62671,Klebsiella pneumoniae 220,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5449570,57.269215,5321240,100,0.1,NA,220,Italy,2021,Homo sapiens,clinical isolate
573.63158,Klebsiella pneumoniae KP99_L14_14.23_ST147_NDM5_OXA48,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,6137484,56.41152,5414820,100,0.8,NA,KP99_L14_14.23_ST147_NDM5_OXA48,United Kingdom,2023,Homo sapiens,rectal swab
573.63159,Klebsiella pneumoniae KP97_L17_12.23_ST147_NDM5,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5934995,56.57688,5437119,100,0.8,NA,KP97_L17_12.23_ST147_NDM5,United Kingdom,2023,Homo sapiens,rectal swab
573.6316,Klebsiella pneumoniae KP88_L3_06.23_ST147_NDM14,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,5935978,56.577164,5378039,100,0.6,NA,KP88_L3_06.23_ST147_NDM14,United Kingdom,2023,Homo sapiens,rectal swab
573.63161,Klebsiella pneumoniae KP82_L15_04.23_ST147_NDM5,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5899491,56.58307,5415807,100,0.1,NA,KP82_L15_04.23_ST147_NDM5,United Kingdom,2023,Homo sapiens,blood
573.63162,Klebsiella pneumoniae KP86_L3_06.23_ST147_NDM14,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,5945463,56.554737,5379190,100,0.8,NA,KP86_L3_06.23_ST147_NDM14,United Kingdom,2022,Homo sapiens,rectal swab
573.63163,Klebsiella pneumoniae KP58_WM2_48.22_ST147_NDM5_OXA48,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,6056955,56.46081,5373408,100,0.1,NA,KP58_WM2_48.22_ST147_NDM5_OXA48,United Kingdom,2022,Homo sapiens,rectal swab
573.63164,Klebsiella pneumoniae KP81_L15_03.23_ST147_NDM5,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,6092869,56.450302,5417651,100,0.4,NA,KP81_L15_03.23_ST147_NDM5,United Kingdom,2023,Homo sapiens,blood
573.63165,Klebsiella pneumoniae KP39_L11_43.22_ST147_NDM5,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5895296,56.593445,5415777,100,0.1,NA,KP39_L11_43.22_ST147_NDM5,United Kingdom,2022,Homo sapiens,blood
573.63166,Klebsiella pneumoniae KP51_L9_46.22_ST147_NDM1_OXA48,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,6005496,56.450474,5393100,99.9,0.2,NA,KP51_L9_46.22_ST147_NDM1_OXA48,United Kingdom,2022,Homo sapiens,feces
573.63167,Klebsiella pneumoniae KP124_L5_21.23_ST147_NDM5,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5923719,56.57152,5422745,100,NA,NA,KP124_L5_21.23_ST147_NDM5,United Kingdom,2023,Homo sapiens,urine
573.63168,Klebsiella pneumoniae KP119_WM3_21.23_ST147_NDM1,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,5937132,56.53329,5413112,100,0.1,NA,KP119_WM3_21.23_ST147_NDM1,United Kingdom,2023,Homo sapiens,pooled swabs
573.63169,Klebsiella pneumoniae KP11_L3_11.22_ST147,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5632211,57.139496,5532595,100,NA,NA,KP11_L3_11.22_ST147,United Kingdom,2022,Homo sapiens,neonatal screen
573.6317,Klebsiella pneumoniae KP102_WM3_17.23_ST147_OXA181,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,5849287,56.648956,5382807,100,0.4,NA,KP102_WM3_17.23_ST147_OXA181,United Kingdom,2023,Homo sapiens,rectal swab
573.63171,Klebsiella pneumoniae KP10_L3_11.22_ST147,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5695582,57.082928,5448141,100,0.2,NA,KP10_L3_11.22_ST147,United Kingdom,2022,Homo sapiens,neonatal screen
573.63172,Klebsiella pneumoniae KP101_SE2_14.23_ST147_NDM5_OXA232,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,5978149,56.491734,5413320,100,0.1,NA,KP101_SE2_14.23_ST147_NDM5_OXA232,United Kingdom,2023,Homo sapiens,feces
573.63173,Klebsiella pneumoniae H8451,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,5,5831450,57.09405,5464607,100,NA,NA,H8451,China,2020,Homo sapiens,NA
573.63174,Klebsiella pneumoniae H10544,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,5,5908234,56.95648,5482761,100,NA,NA,H10544,China,2019,Homo sapiens,Urinary tract
573.63441,Klebsiella pneumoniae tgc-02,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5812943,56.768833,5212819,100,NA,NA,tgc-02,China,2021,Homo sapiens,urine
573.63442,Klebsiella pneumoniae tgc-05,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5725995,56.82272,5279365,100,NA,NA,tgc-05,China,2021,Homo sapiens,urine
573.63443,Klebsiella pneumoniae BB1539,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5588409,57.251087,5300217,100,NA,NA,BB1539,Venezuela,2014,NA,NA
573.64479,Klebsiella pneumoniae KP045,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5764100,56.742855,5262748,100,0.1,NA,KP045,China,2022,Homo sapiens,blood
573.6448,Klebsiella pneumoniae KP17,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5362623,57.498577,5237551,100,0.3,NA,KP17,China,2021,Mink,mink
573.64481,Klebsiella pneumoniae 64EVAM,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,9,5797982,56.995487,5357209,100,NA,NA,64EVAM,Singapore,2019,Homo sapiens,feces
573.64482,Klebsiella pneumoniae KP2310,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5731692,57.013096,5333292,99.6,0.1,NA,KP2310,China,2020,NA,urine
573.64483,Klebsiella pneumoniae KP3813,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,8,6033772,56.80619,5440107,100,NA,NA,KP3813,China,2020,NA,urine
573.64484,Klebsiella pneumoniae KP1527,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,5797184,56.97582,5182728,100,0.2,NA,KP1527,China,2021,NA,sputum
573.64485,Klebsiella pneumoniae KP2963,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,5944769,56.95939,5422993,100,0.1,NA,KP2963,China,2022,NA,urine
573.64486,Klebsiella pneumoniae KP1078,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,5800216,56.97317,5182901,100,0.2,NA,KP1078,China,2021,NA,sputum
573.64487,Klebsiella pneumoniae KP2094,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,5787913,57.005436,5182742,100,0.2,NA,KP2094,China,2021,NA,blood
573.64488,Klebsiella pneumoniae 18,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5747380,56.54547,5167281,100,NA,NA,18,China,2021,Homo sapiens,patient
573.64489,Klebsiella pneumoniae 110,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5481919,57.32954,5200444,100,NA,NA,110,China,2021,Homo sapiens,patient
573.6449,Klebsiella pneumoniae T041809,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,8,5630257,57.058834,5279772,100,0.1,NA,T041809,China,2021,Homo sapiens,patient
573.64491,Klebsiella pneumoniae 229,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5746413,56.543655,5165114,100,NA,NA,229,China,2021,Homo sapiens,patient
573.64492,Klebsiella pneumoniae SEB229,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5745522,56.5452,5165423,100,NA,NA,SEB229,China,2021,Homo sapiens,patient
573.64493,Klebsiella pneumoniae 071533A,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,11,5709746,56.826992,5331851,100,NA,NA,071533A,China,2021,Homo sapiens,patient
573.64494,Klebsiella pneumoniae T14441,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,8,5938775,56.62577,5316000,100,NA,NA,T14441,China,2021,Homo sapiens,patient
573.64495,Klebsiella pneumoniae 59,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,10,5634660,57.052635,5282192,100,0.1,NA,59,China,2021,Homo sapiens,patient
573.64496,Klebsiella pneumoniae T24441,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,11,5950678,56.61985,5315999,100,NA,NA,T24441,China,2021,Homo sapiens,patient
573.64497,Klebsiella pneumoniae 0804007,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,9,5944387,56.67272,5277616,100,NA,NA,0804007,China,2021,Homo sapiens,patient
573.64498,Klebsiella pneumoniae 1344,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5492968,57.36924,5343233,100,NA,NA,1344,China,2021,Homo sapiens,patient
573.64499,Klebsiella pneumoniae SRY516,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5624826,57.02765,5309443,100,NA,NA,SRY516,China,2021,Homo sapiens,patient
573.645,Klebsiella pneumoniae 4254,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,5831333,56.771927,5397347,100,NA,NA,4254,China,2021,Homo sapiens,patient
573.64501,Klebsiella pneumoniae 14184,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5809314,57.03823,5451011,100,NA,NA,14184,China,2021,Homo sapiens,patient
573.64502,Klebsiella pneumoniae 7210,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5795574,56.740746,5339767,100,NA,NA,7210,China,2021,Homo sapiens,patient
573.64503,Klebsiella pneumoniae 16599,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,6028440,56.400696,5297149,99.9,1.2,NA,16599,China,2021,Homo sapiens,patient
573.64504,Klebsiella pneumoniae KP3594,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,5806285,56.95275,5182748,100,0.2,NA,KP3594,China,2020,Homo sapiens,sputum
573.64505,Klebsiella pneumoniae SRY643,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5589271,57.102795,5297627,100,NA,NA,SRY643,China,2021,Homo sapiens,patient
573.64506,Klebsiella pneumoniae 11383,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,9,6056256,56.59693,5290334,100,NA,NA,11383,China,2021,Homo sapiens,patient
573.64507,Klebsiella pneumoniae 11770,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5572072,57.31064,5120844,100,NA,NA,11770,China,2021,Homo sapiens,patient
573.64508,Klebsiella pneumoniae 0804017,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,11,5935577,56.669872,5200341,100,NA,NA,0804017,China,2021,Homo sapiens,patient
573.64509,Klebsiella pneumoniae 4561,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5277795,57.248093,5055993,96.5,0.1,NA,4561,China,2021,Homo sapiens,patient
573.6451,Klebsiella pneumoniae 6072,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,6013842,56.63014,5263107,100,NA,NA,6072,China,2021,Homo sapiens,patient
