genome_id,genome_name,other_names,ncbi_taxon_id,taxon_lineage_i_ds,taxon_lineage_names,superkingdom,kingdom,phylum,class,order,family,genus,species,genome_status,strain,serovar,biovar,pathovar,mlst,segment,subtype,h_type,n_type,h1_clade_global,h1_clade_us,h5_clade,p_h1n1_like,lineage,clade,subclade,other_typing,culture_collection,type_strain,reference,genome_quality,completion_date,publication,authors,bio_project_accession,bio_sample_accession,assembly_accession,sra_accession,gen_bank_accessions,sequencing_center,sequencing_status,sequencing_platform,sequencing_depth,assembly_method,chromosome,plasmids,contigs,size,gc_content,contig_l50,contig_n50,trna,rrna,mat_peptide,cds,coarse_consistency,fine_consistency,check_m_contamination,check_m_completeness,genome_quality_flags,isolation_source,isolation_comments,collection_date,collection_year,season,isolation_country,state_province,county,city,geographic_group,geographic_location,other_environmental,host_name,host_common_name,host_sex,host_age,host_health,host_group,lab_host,passage,other_clinical,additional_metadata,comments,date_inserted,date_modified
573.83677,Klebsiella pneumoniae KpSJTU083,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,KpSJTU083,NA,NA,NA,MLST.Klebsiella_pneumoniae.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2025-02-13T00:00:00Z,NA,NA,PRJNA1206154,SAMN46073074,NA,NA,CP180482,NA,NA,Illumina NovaSeq; Oxford Nanopore,200.0x,Fyle v. v2.9.1-b1781; Unicycler v. v0.5.0,NA,NA,1,5207043,57.53488,1,5207043,88,25,NA,5020,99.6,98.7,NA,100,NA,blood stream,NA,2021-09-01,2021,NA,China,NA,NA,NA,Asia,China: Shanghai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sample_type:Whole organism,NA,2025-04-19T06:46:58Z,2025-04-19T06:46:58Z
573.83678,Klebsiella pneumoniae KpSJTU083C1,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,KpSJTU083C1,NA,NA,NA,MLST.Klebsiella_pneumoniae.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2025-02-13T00:00:00Z,NA,NA,PRJNA1206160,SAMN46073226,NA,NA,CP180483,NA,NA,Illumina NovaSeq; Oxford Nanopore,200.0x,Fyle v. v2.9.1-b1781; Unicycler v. v0.5.0,NA,NA,1,5291519,57.448814,1,5291519,88,25,NA,5106,99.6,98.7,NA,100,NA,blood stream,NA,2021-09-01,2021,NA,China,NA,NA,NA,Asia,China: Shanghai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sample_type:Whole organism,NA,2025-04-19T06:47:37Z,2025-04-19T06:47:37Z
573.83679,Klebsiella pneumoniae 118U,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,118U,NA,NA,NA,MLST.Klebsiella_pneumoniae.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2025-02-15T00:00:00Z,NA,NA,PRJNA1201946,SAMN45947426,NA,NA,CP180521,NA,NA,Illumina NovaSeq,100.0x,SPAdes v. Jun-2024,NA,NA,1,5321247,57.416866,1,5321247,103,6,NA,5256,99.6,98.7,NA,100,NA,urine,NA,2022-10-01,2022,NA,Indonesia,NA,NA,NA,Asia,Indonesia: Surabaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sample_type:pure culture,NA,2025-04-19T06:50:32Z,2025-04-19T06:50:32Z
573.8368,Klebsiella pneumoniae KP5918,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,KP5918,NA,NA,NA,MLST.Klebsiella_pneumoniae.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2025-02-15T00:00:00Z,NA,NA,PRJNA1207004,SAMN46106154,NA,NA,"CP180538,CP180539,CP180540,CP180541",NA,NA,Illumina NovaSeq,181.0x,unicycler v. 2.0,NA,3,4,5765624,57.063293,1,5406673,86,25,NA,5754,99.3,97.9,NA,99.9,NA,lower respiratory tract specimen,NA,2018-06-03,2018,NA,NA,NA,NA,NA,NA,NA,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2025-04-19T06:50:25Z,2025-04-19T06:50:25Z
573.83682,Klebsiella pneumoniae TJKP220321384,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,TJKP220321384,NA,NA,NA,MLST.Klebsiella_pneumoniae.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2025-02-16T00:00:00Z,NA,NA,PRJNA1204455,SAMN46041382,NA,NA,"CP180580,CP180581,CP180582,CP180583,CP180584",NA,NA,Illumina NovaSeq; PacBio,100.0x,unicycler v. 0.4.8,NA,4,5,5897153,56.986176,1,5462908,86,25,NA,6044,99.6,98.2,NA,100,NA,bronchoalveolar lavage fluids,NA,2022-03-21,2022,NA,China,NA,NA,NA,Asia,China: Wuhan,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,sample_type:whole organism,NA,2025-04-19T07:02:11Z,2025-04-19T07:02:11Z
573.83683,Klebsiella pneumoniae JHKP172,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,JHKP172,NA,NA,NA,MLST.Klebsiella_pneumoniae.1545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2025-02-16T00:00:00Z,NA,NA,PRJNA1221215,SAMN46739102,NA,NA,"CP180679,CP180682,CP180681,CP180680,CP180683",NA,NA,Illumina; Oxford Nanopore,200.0x,Unicycler v. 0.4.8,NA,4,5,6100243,56.176846,1,5442827,89,25,NA,6125,99.7,98.1,0.2,100,NA,sputum,NA,2023-12-10,2023,NA,China,NA,NA,NA,Asia,China:Jinhua,NA,Homo sapiens,Human,NA,NA,cerebrovascular disease,Human,NA,NA,NA,collected_by:Jinhua Hospital of Zhejiang UniversityPP01-1,NA,2025-04-19T06:58:17Z,2025-04-19T06:58:17Z
573.83684,Klebsiella pneumoniae JHKP159,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,JHKP159,NA,NA,NA,MLST.Klebsiella_pneumoniae.1545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2025-02-16T00:00:00Z,NA,NA,PRJNA1221215,SAMN46738763,NA,NA,"CP180668,CP180671,CP180670,CP180669,CP180672",NA,NA,Illumina; Oxford Nanopore,200.0x,Unicycler v. 0.4.8,NA,4,5,6125748,56.1495,1,5403140,88,25,NA,6142,99.7,98.5,0.2,100,NA,sputum,NA,2023-12-01,2023,NA,China,NA,NA,NA,Asia,China:Jinhua,NA,Homo sapiens,Human,NA,NA,cerebrovascular disease,Human,NA,NA,NA,collected_by:Jinhua Hospital of Zhejiang UniversityPP01-1,NA,2025-04-19T07:00:01Z,2025-04-19T07:00:01Z
573.83685,Klebsiella pneumoniae JHKP170,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,JHKP170,NA,NA,NA,MLST.Klebsiella_pneumoniae.1545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2025-02-16T00:00:00Z,NA,NA,PRJNA1221215,SAMN46738764,NA,NA,"CP180673,CP180676,CP180675,CP180674,CP180678,CP180677",NA,NA,Illumina; Oxford Nanopore,200.0x,Unicycler v. 0.4.8,NA,5,6,6217896,56.09944,1,5443985,89,25,NA,6267,99.6,98.2,0.2,100,NA,sputum,NA,2023-12-22,2023,NA,China,NA,NA,NA,Asia,China:Jinhua,NA,Homo sapiens,Human,NA,NA,Traumatic cerebral hemorrhage,Human,NA,NA,NA,collected_by:Jinhua Hospital of Zhejiang UniversityPP01-1,NA,2025-04-19T07:00:06Z,2025-04-19T07:00:06Z
573.83686,Klebsiella pneumoniae JHKP136,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,JHKP136,NA,NA,NA,MLST.Klebsiella_pneumoniae.1545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2025-02-16T00:00:00Z,NA,NA,PRJNA1221215,SAMN46737275,NA,NA,"CP180653,CP180656,CP180655,CP180654,CP180657",NA,NA,Illumina; Oxford Nanopore,200.0x,Unicycler v. 0.4.8,NA,4,5,6098339,56.162308,1,5405581,88,25,NA,6099,99.6,98.2,0.2,100,NA,bile,NA,2023-10-14,2023,NA,China,NA,NA,NA,Asia,China:Jinhua,NA,Homo sapiens,Human,NA,NA,choledocholithiasis,Human,NA,NA,NA,collected_by:Jinhua Hospital of Zhejiang University,NA,2025-04-19T06:57:45Z,2025-04-19T06:57:45Z
573.83687,Klebsiella pneumoniae JHKP133,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,JHKP133,NA,NA,NA,MLST.Klebsiella_pneumoniae.1545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2025-02-16T00:00:00Z,NA,NA,PRJNA1221215,SAMN46730777,NA,NA,"CP180648,CP180651,CP180650,CP180649,CP180652",NA,NA,Oxford Nanopore,200.0x,Unicycler v. 0.4.8,NA,4,5,6099434,56.16254,1,5406907,88,25,NA,6108,99.6,98.2,0.2,100,NA,sputum,NA,2023-10-08,2023,NA,China,NA,NA,NA,Asia,China:Jinhua,NA,Homo sapiens,Human,NA,NA,hematencephalon,Human,NA,NA,NA,collected_by:Jinhua Hospital of Zhejiang UniversityPP01-1,NA,2025-04-19T06:57:34Z,2025-04-19T06:57:34Z
573.83688,Klebsiella pneumoniae JHKP140,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,JHKP140,NA,NA,NA,MLST.Klebsiella_pneumoniae.1545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2025-02-16T00:00:00Z,NA,NA,PRJNA1221215,SAMN46737288,NA,NA,"CP180663,CP180666,CP180665,CP180664,CP180667",NA,NA,Illumina; Oxford Nanopore,200.0x,Unicycler v. 0.4.8,NA,4,5,6124707,56.149982,1,5402939,88,25,NA,6143,99.6,98.3,0.3,100,NA,sputum,NA,2023-10-23,2023,NA,China,NA,NA,NA,Asia,China:Jinhua,NA,Homo sapiens,Human,NA,NA,multiple site damage,Human,NA,NA,NA,collected_by:Jinhua Hospital of Zhejiang University,NA,2025-04-19T06:57:23Z,2025-04-19T06:57:23Z
573.83689,Klebsiella pneumoniae JHKP139,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,JHKP139,NA,NA,NA,MLST.Klebsiella_pneumoniae.1545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2025-02-16T00:00:00Z,NA,NA,PRJNA1221215,SAMN46737287,NA,NA,"CP180658,CP180661,CP180660,CP180659,CP180662",NA,NA,Illumina; Oxford Nanopore,200.0x,Unicycler v. 0.4.8,NA,4,5,6096675,56.179657,1,5442828,89,25,NA,6121,99.6,97.9,0.2,100,NA,sputum,NA,2023-10-26,2023,NA,China,NA,NA,NA,Asia,China:Jinhua,NA,Homo sapiens,Human,NA,NA,Subarachnoid hemorrhage,Human,NA,NA,NA,collected_by:Jinhua Hospital of Zhejiang University,NA,2025-04-19T06:57:49Z,2025-04-19T06:57:49Z
573.83693,Klebsiella pneumoniae B20158,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,B20158,NA,NA,NA,MLST.Klebsiella_pneumoniae.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2025-02-18T00:00:00Z,NA,NA,PRJNA1064408,SAMN39530327,NA,NA,"CP181210,CP181213,CP181211,CP181212",NA,NA,Illumina NovaSeq; Oxford Nanopore MinION,234.0x,Unicycler v. v0.5.0,NA,3,4,5490886,57.24616,1,5119063,90,25,NA,5468,99.6,98.5,0.1,100,NA,seawater,NA,2020,2020,NA,Ireland,NA,NA,NA,Europe,Ireland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sample_type:cell culture,NA,2025-04-19T07:23:32Z,2025-04-19T07:23:32Z
573.83694,Klebsiella pneumoniae 2020CK-00441,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,2020CK-00441,NA,NA,NA,MLST.Klebsiella_pneumoniae.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2025-02-18T00:00:00Z,NA,NA,PRJNA692198,SAMN16822476,NA,NA,"CP072127,CP072128,CP072129",NA,NA,Illumina MiSeq; Oxford Nanopore GridION,62.0x,Unicycler v. v0.4.8,NA,2,3,5573423,57.14122,1,5343700,87,25,NA,5418,99.6,98.1,NA,100,NA,blood,NA,2020-10-20,2020,NA,USA,NA,NA,NA,North America,USA,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2025-04-19T07:28:11Z,2025-04-19T07:28:11Z
573.83783,Klebsiella pneumoniae KPZM16,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,KPZM16,NA,NA,NA,MLST.Klebsiella_pneumoniae.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2025-02-20T00:00:00Z,NA,NA,PRJNA1213023,SAMN46316853,NA,NA,"CP181325,CP181326,CP181327,CP181328,CP181329",NA,NA,Illumina; Oxford Nanopore,150.0x,Unicycler v. 0.4.8,NA,4,5,5433331,57.275085,1,5048454,89,25,NA,5366,99.6,98.5,NA,100,NA,patient,NA,2021-12-19,2021,NA,China,NA,NA,NA,Asia,China: Zhejiang,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,sample_type:Pus,NA,2025-04-19T07:48:49Z,2025-04-19T07:48:49Z
573.83792,Klebsiella pneumoniae KpA7002,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,KpA7002,NA,NA,NA,MLST.Klebsiella_pneumoniae.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2025-02-24T00:00:00Z,NA,NA,PRJNA1141898,SAMN42905949,NA,NA,CP168935,NA,NA,Illumina NovaSeq,30x,SPAdes v. 3.7,NA,NA,1,5649094,57.105442,1,5649094,80,15,NA,5571,99.4,97.6,NA,100,NA,urine,NA,2022-11,2022,NA,Armenia,NA,NA,NA,Asia,Armenia,NA,Homo sapiens,Human,NA,NA,urinary tract infection,Human,NA,NA,NA,collected_by:IMB NAS RA,NA,2025-04-19T07:55:47Z,2025-04-19T07:55:47Z
573.83793,Klebsiella pneumoniae KpA481,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,KpA481,NA,NA,NA,MLST.Klebsiella_pneumoniae.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2025-02-24T00:00:00Z,NA,NA,PRJNA1141898,SAMN42905942,NA,NA,CP168936,NA,NA,Illumina NovaSeq,30x,SPAdes v. 3.7,NA,NA,1,5805915,56.640453,1,5805915,84,18,NA,5886,99.6,98.1,0.1,100,NA,urine,NA,2022-11,2022,NA,Armenia,NA,NA,NA,Asia,Armenia,NA,Homo sapiens,Human,NA,NA,urinary tract infection,Human,NA,NA,NA,collected_by:IMB NAS RA,NA,2025-04-19T07:55:05Z,2025-04-19T07:55:05Z
573.83794,Klebsiella pneumoniae KpA828,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,KpA828,NA,NA,NA,MLST.Klebsiella_pneumoniae.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2025-02-24T00:00:00Z,NA,NA,PRJNA1141898,SAMN42905952,NA,NA,CP168934,NA,NA,Illumina NovaSeq,30x,SPAdes v. 3.7,NA,NA,1,4971951,57.756638,1,4971951,79,19,NA,4855,98.4,97.3,0.2,99.3,NA,urine,NA,2022-11,2022,NA,Armenia,NA,NA,NA,Asia,Armenia,NA,Homo sapiens,Human,NA,NA,urinary tract infection,Human,NA,NA,NA,collected_by:IMB NAS RA,NA,2025-04-19T07:58:31Z,2025-04-19T07:58:31Z
573.83795,Klebsiella pneumoniae KpA285,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,KpA285,NA,NA,NA,MLST.Klebsiella_pneumoniae.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2025-02-24T00:00:00Z,NA,NA,PRJNA1141898,SAMN42905939,NA,NA,CP168937,NA,NA,Illumina NovaSeq,30x,SPAdes v. 3.7,NA,NA,1,5938236,56.527164,1,5938236,84,16,NA,6044,99.7,98.2,0.2,100,NA,urine,NA,2022-06,2022,NA,Armenia,NA,NA,NA,Asia,Armenia,NA,Homo sapiens,Human,NA,NA,urinary tract infection,Human,NA,NA,NA,collected_by:IMB NAS RA,NA,2025-04-19T07:55:54Z,2025-04-19T07:55:54Z
573.83796,Klebsiella pneumoniae KpA250,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,KpA250,NA,NA,NA,MLST.Klebsiella_pneumoniae.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2025-02-24T00:00:00Z,NA,NA,PRJNA1141898,SAMN42905937,NA,NA,CP168938,NA,NA,Illumina NovaSeq,30x,SPAdes v. 3.7,NA,NA,1,5531552,57.163723,1,5531552,83,12,NA,5401,99.5,98.4,0.1,100,NA,endotracheal tube,NA,2022-11,2022,NA,Armenia,NA,NA,NA,Asia,Armenia,NA,Homo sapiens,Human,NA,NA,tonsillopharyngitis,Human,NA,NA,NA,collected_by:IMB NAS RA,NA,2025-04-19T07:55:29Z,2025-04-19T07:55:29Z
573.83797,Klebsiella pneumoniae Kp1001,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,Kp1001,NA,NA,NA,MLST.Klebsiella_pneumoniae.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2025-02-24T00:00:00Z,NA,NA,PRJNA1222615,SAMN46785529,NA,NA,"CP181426,CP181427,CP181428,CP181429,CP181430",NA,NA,Oxford Nanopore,196.0x,Unicycle v. v0.4.8,NA,4,5,5659216,57.222748,1,5422044,87,25,NA,5726,99.6,98.5,NA,100,NA,NA,NA,2023-12,2023,NA,China,NA,NA,NA,Asia,China:fuzhou,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,sample_type:cell culture,NA,2025-04-19T08:00:24Z,2025-04-19T08:00:24Z
573.84042,Klebsiella pneumoniae A36711,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,A36711,NA,NA,NA,MLST.Klebsiella_pneumoniae.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2025-02-28T00:00:00Z,NA,NA,PRJNA1186135,SAMN44744286,NA,NA,"CP181468,CP181469,CP181471,CP181470,CP181472",NA,NA,PacBio Sequel,18x,HGAP v. SMRT Link v11,NA,4,5,5640789,57.213844,1,5469047,91,25,NA,5621,99.7,96.7,2,100,NA,NA,NA,2024,2024,NA,Germany,NA,NA,NA,Europe,Germany,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,"collected_by:Institute of Medical Microbiology, University Hospital Muenster, Germany",NA,2025-04-23T14:10:55Z,2025-04-23T14:10:55Z
